record_index,timestamp,sat_id,international_designator,launch_year,launch_num,launch_piece,sma,ecc,inc,raan,aop,true_anomaly,cluster_label,is_noise,umap_1,umap_2,umap_3,source_folder,inclination_group,inclination_sort,local_cluster_label,global_cluster_id
914,2025-04-10 00:00:00,sat4275.txt,22076Y,22,76,Y,6917.8765,0.0001464,53.2162,148.2122,83.4186,251.94155,1,0,3.3468938,-6.3600292,5.5600271,starlink_labels_53.2,53.2,53.2,1,31
927,2025-04-10 00:00:00,sat4288.txt,22076V,22,76,V,6917.8711,0.0001581,53.2164,148.2058,91.2543,224.0398,1,0,3.2477043,-5.9737778,5.3783326,starlink_labels_53.2,53.2,53.2,1,31
930,2025-04-10 00:00:00,sat4291.txt,22076C,22,76,C,6917.8611,0.0001326,53.2165,148.2864,89.746,325.55721,1,0,3.4932191,-6.2903948,7.1420345,starlink_labels_53.2,53.2,53.2,1,31
934,2025-04-10 00:00:00,sat4295.txt,22076L,22,76,L,6917.8775,0.0001369,53.2164,148.4994,88.7013,241.23215,1,0,3.5385203,-6.1894884,5.4787626,starlink_labels_53.2,53.2,53.2,1,31
425,2025-04-10 00:00:00,sat3716.txt,22029E,22,29,E,6917.8628,0.0001729,53.2166,145.1802,93.2686,88.306804,2,0,3.261554,-4.2762647,7.6627707,starlink_labels_53.2,53.2,53.2,2,32
459,2025-04-10 00:00:00,sat3753.txt,22041AH,22,41,AH,6917.8916,0.0001332,53.2162,155.1838,90.0013,96.567564,2,0,4.5102177,-3.7615128,7.1576414,starlink_labels_53.2,53.2,53.2,2,32
464,2025-04-10 00:00:00,sat3758.txt,22041AN,22,41,AN,6917.9284,0.0001314,53.2172,155.1661,94.1955,72.353048,2,0,4.7649288,-4.145124,7.5497322,starlink_labels_53.2,53.2,53.2,2,32
465,2025-04-10 00:00:00,sat3760.txt,22041AP,22,41,AP,6917.904,0.0001496,53.2172,154.7492,86.7673,40.073635,2,0,4.8963904,-4.8925996,7.7103014,starlink_labels_53.2,53.2,53.2,2,32
468,2025-04-10 00:00:00,sat3763.txt,22051Z,22,51,Z,6851.0104,0.0002226,53.1888,147.2536,25.2393,142.18594,2,0,3.5348935,-4.4926524,7.4764748,starlink_labels_53.2,53.2,53.2,2,32
470,2025-04-10 00:00:00,sat3765.txt,22041AL,22,41,AL,6917.9155,0.0001687,53.2171,155.1498,93.2082,53.377514,2,0,4.8182168,-4.4583855,7.8313055,starlink_labels_53.2,53.2,53.2,2,32
476,2025-04-10 00:00:00,sat3771.txt,22041AJ,22,41,AJ,6917.9438,0.0001322,53.216,154.8433,91.7873,29.787225,2,0,4.6583667,-5.0755844,7.7624612,starlink_labels_53.2,53.2,53.2,2,32
477,2025-04-10 00:00:00,sat3772.txt,22041AF,22,41,AF,6917.8742,0.0001531,53.2163,155.1632,86.5857,74.822031,2,0,4.7312713,-4.3203001,7.5607457,starlink_labels_53.2,53.2,53.2,2,32
481,2025-04-10 00:00:00,sat3776.txt,22041AD,22,41,AD,6917.9065,0.0001513,53.217,154.8218,91.5564,15.219551,2,0,4.7847466,-5.2748871,7.5892668,starlink_labels_53.2,53.2,53.2,2,32
482,2025-04-10 00:00:00,sat3777.txt,22041AK,22,41,AK,6917.8777,0.0001475,53.216,155.1988,98.2391,108.33075,2,0,4.3460736,-3.7719536,6.7677231,starlink_labels_53.2,53.2,53.2,2,32
506,2025-04-10 00:00:00,sat3802.txt,22041AB,22,41,AB,6917.8848,0.0001387,53.2165,153.3182,90.7212,357.05388,2,0,4.5136151,-5.6768794,7.3377485,starlink_labels_53.2,53.2,53.2,2,32
803,2025-04-10 00:00:00,sat4121.txt,22076S,22,76,S,6917.8907,0.0001569,53.2178,150.1745,95.8713,78.204499,2,0,4.1518612,-4.2768393,7.5830498,starlink_labels_53.2,53.2,53.2,2,32
869,2025-04-10 00:00:00,sat4194.txt,22076Q,22,76,Q,6917.9194,0.0001353,53.2162,150.157,93.702,60.375777,2,0,4.1357074,-4.4682593,7.9224219,starlink_labels_53.2,53.2,53.2,2,32
894,2025-04-10 00:00:00,sat4254.txt,22076N,22,76,N,6917.891,0.0001328,53.2158,149.8057,89.8403,104.46114,2,0,3.7359653,-4.0527263,7.2407546,starlink_labels_53.2,53.2,53.2,2,32
896,2025-04-10 00:00:00,sat4256.txt,22076J,22,76,J,6917.9154,0.0001458,53.2179,150.1098,87.2529,6.8729991,2,0,3.9290528,-5.7949233,7.5630131,starlink_labels_53.2,53.2,53.2,2,32
903,2025-04-10 00:00:00,sat4263.txt,22076AA,22,76,AA,6917.916,0.0001456,53.2163,149.8537,88.321,25.961603,2,0,4.1328006,-5.4100194,7.9552455,starlink_labels_53.2,53.2,53.2,2,32
904,2025-04-10 00:00:00,sat4264.txt,22076H,22,76,H,6917.8947,0.0001987,53.2166,150.0912,78.1928,355.92148,2,0,3.9577737,-6.0291734,7.4830604,starlink_labels_53.2,53.2,53.2,2,32
935,2025-04-10 00:00:00,sat4296.txt,22076K,22,76,K,6918.1154,0.0001927,53.2175,150.1415,92.5425,41.542142,2,0,4.1420331,-5.0925097,7.8623676,starlink_labels_53.2,53.2,53.2,2,32
278,2025-04-10 00:00:00,sat3534.txt,22029AJ,22,29,AJ,6917.8701,0.0001571,53.2174,135.2748,89.9665,206.51906,3,0,1.4577434,-5.0403008,5.35992,starlink_labels_53.2,53.2,53.2,3,33
302,2025-04-10 00:00:00,sat3558.txt,22029AH,22,29,AH,6917.8788,0.0001511,53.2165,135.0268,95.2987,261.34388,3,0,1.0699052,-5.9969244,6.0273728,starlink_labels_53.2,53.2,53.2,3,33
395,2025-04-10 00:00:00,sat3658.txt,22029V,22,29,V,6917.8594,0.0001262,53.215,135.4387,86.9586,49.457589,3,0,1.7463481,-4.9304805,8.3204031,starlink_labels_53.2,53.2,53.2,3,33
401,2025-04-10 00:00:00,sat3665.txt,22029L,22,29,L,6917.8997,0.0001437,53.2163,144.947,87.2018,174.4378,3,0,3.0092072,-4.793849,5.6659727,starlink_labels_53.2,53.2,53.2,3,33
405,2025-04-10 00:00:00,sat3673.txt,22029F,22,29,F,6917.8776,0.0001447,53.2158,144.9377,90.4259,146.11704,3,0,2.9935305,-4.2818379,6.1167955,starlink_labels_53.2,53.2,53.2,3,33
409,2025-04-10 00:00:00,sat3685.txt,22029AD,22,29,AD,6917.8741,0.0001361,53.2164,135.258,92.4463,184.0392,3,0,1.5595608,-4.5719419,5.4987521,starlink_labels_53.2,53.2,53.2,3,33
410,2025-04-10 00:00:00,sat3687.txt,22029Y,22,29,Y,6917.8721,0.0001817,53.2152,135.4219,93.2928,23.131278,3,0,1.5743917,-5.4796171,8.3465443,starlink_labels_53.2,53.2,53.2,3,33
412,2025-04-10 00:00:00,sat3698.txt,22029W,22,29,W,6917.8975,0.0001349,53.2156,135.1083,88.6646,7.9392349,3,0,1.363049,-5.7318988,8.0497227,starlink_labels_53.2,53.2,53.2,3,33
413,2025-04-10 00:00:00,sat3701.txt,22029H,22,29,H,6917.736,0.0001262,53.2157,145.2624,85.6674,195.84975,3,0,2.9149201,-5.0414085,5.3866243,starlink_labels_53.2,53.2,53.2,3,33
415,2025-04-10 00:00:00,sat3703.txt,22029P,22,29,P,6917.9035,0.0001527,53.219,145.4234,93.2754,148.11114,3,0,3.1308284,-4.2036238,6.0708561,starlink_labels_53.2,53.2,53.2,3,33
416,2025-04-10 00:00:00,sat3705.txt,22029R,22,29,R,6917.8844,0.000123,53.2149,135.0909,92.2199,344.3708,3,0,1.116794,-6.1006427,7.8134847,starlink_labels_53.2,53.2,53.2,3,33
417,2025-04-10 00:00:00,sat3706.txt,22029T,22,29,T,6917.8478,0.0001162,53.2151,135.4167,92.7066,18.528731,3,0,1.514168,-5.5673361,8.1510582,starlink_labels_53.2,53.2,53.2,3,33
419,2025-04-10 00:00:00,sat3708.txt,22029Z,22,29,Z,6917.883,0.0001402,53.2161,135.4864,87.3425,109.03699,3,0,1.8910083,-3.9935343,7.3987145,starlink_labels_53.2,53.2,53.2,3,33
420,2025-04-10 00:00:00,sat3709.txt,22029Q,22,29,Q,6917.8725,0.0001541,53.2173,134.9704,87.6614,203.83536,3,0,1.3979638,-4.8127337,5.5599217,starlink_labels_53.2,53.2,53.2,3,33
422,2025-04-10 00:00:00,sat3712.txt,22029C,22,29,C,6917.8657,0.0001503,53.2169,144.8999,98.2317,103.54334,3,0,3.0832093,-4.0091391,6.8348846,starlink_labels_53.2,53.2,53.2,3,33
423,2025-04-10 00:00:00,sat3714.txt,22029G,22,29,G,6917.8572,0.0001386,53.2161,145.2127,89.6962,131.84623,3,0,3.144592,-4.3519611,6.6317639,starlink_labels_53.2,53.2,53.2,3,33
426,2025-04-10 00:00:00,sat3717.txt,22029J,22,29,J,6917.863,0.0001379,53.216,135.0578,91.0472,305.58685,3,0,0.99861616,-6.0923214,6.9394064,starlink_labels_53.2,53.2,53.2,3,33
434,2025-04-10 00:00:00,sat3726.txt,22029AL,22,29,AL,6917.9053,0.0001444,53.2164,135.014,102.4387,234.22777,3,0,1.0673686,-5.6708279,5.5952659,starlink_labels_53.2,53.2,53.2,3,33
438,2025-04-10 00:00:00,sat3730.txt,22029BD,22,29,BD,6917.8583,0.0001622,53.2162,135.0767,76.8634,339.74967,3,0,1.05215,-6.0658979,7.4380398,starlink_labels_53.2,53.2,53.2,3,33
441,2025-04-10 00:00:00,sat3734.txt,22029AA,22,29,AA,6917.8589,0.0001544,53.217,135.454,93.6881,62.699321,3,0,1.8289416,-4.5748386,8.114996,starlink_labels_53.2,53.2,53.2,3,33
442,2025-04-10 00:00:00,sat3735.txt,22029AE,22,29,AE,6917.8605,0.0001417,53.2156,135.2052,90.2705,126.31039,3,0,1.892187,-3.8424463,6.8841724,starlink_labels_53.2,53.2,53.2,3,33
443,2025-04-10 00:00:00,sat3736.txt,22029AB,22,29,AB,6917.8698,0.0001571,53.2169,135.5206,87.3796,148.97148,3,0,1.8739841,-4.0856056,6.3342342,starlink_labels_53.2,53.2,53.2,3,33
444,2025-04-10 00:00:00,sat3737.txt,22029AC,22,29,AC,6917.8939,0.0001504,53.215,135.4706,82.4957,93.887095,3,0,1.9608366,-4.1916542,7.9608335,starlink_labels_53.2,53.2,53.2,3,33
445,2025-04-10 00:00:00,sat3738.txt,22029AF,22,29,AF,6917.8757,0.0001342,53.2171,135.2909,86.4825,229.91093,3,0,1.3303664,-5.3220272,5.3710237,starlink_labels_53.2,53.2,53.2,3,33
450,2025-04-10 00:00:00,sat3743.txt,22029AG,22,29,AG,6917.8351,0.0001428,53.2146,135.2395,93.8104,162.69027,3,0,1.666299,-4.1850939,5.885747,starlink_labels_53.2,53.2,53.2,3,33
639,2025-04-10 00:00:00,sat3949.txt,22051Y,22,51,Y,6790.9454,0.0006484,53.2232,140.2314,309.6395,16.502396,3,0,1.8541434,-5.9854627,5.5779915,starlink_labels_53.2,53.2,53.2,3,33
797,2025-04-10 00:00:00,sat4115.txt,22076AY,22,76,AY,6917.7106,0.0001317,53.2157,140.0347,102.079,267.22303,3,0,1.8562748,-6.4749417,6.3516216,starlink_labels_53.2,53.2,53.2,3,33
801,2025-04-10 00:00:00,sat4119.txt,22076AS,22,76,AS,6917.9019,0.0001543,53.2154,140.1755,80.588,223.25208,3,0,2.0893207,-5.4513302,5.2017946,starlink_labels_53.2,53.2,53.2,3,33
838,2025-04-10 00:00:00,sat4158.txt,22076AT,22,76,AT,6917.8757,0.0001378,53.2158,140.0535,95.6716,293.45731,3,0,1.9599758,-6.4536839,6.788096,starlink_labels_53.2,53.2,53.2,3,33
840,2025-04-10 00:00:00,sat4160.txt,22076AW,22,76,AW,6917.9017,0.000171,53.2175,140.131,87.1313,161.90149,3,0,2.3967116,-4.3647599,6.0282912,starlink_labels_53.2,53.2,53.2,3,33
854,2025-04-10 00:00:00,sat4177.txt,22076AD,22,76,AD,6917.8826,0.0001481,53.2158,140.4314,84.5301,44.361565,3,0,2.4844422,-5.2838931,8.2559967,starlink_labels_53.2,53.2,53.2,3,33
859,2025-04-10 00:00:00,sat4183.txt,22076AE,22,76,AE,6917.876,0.0001321,53.2161,140.3648,92.0168,316.91446,3,0,1.7800084,-6.4754553,7.1790967,starlink_labels_53.2,53.2,53.2,3,33
866,2025-04-10 00:00:00,sat4190.txt,22076R,22,76,R,6917.889,0.0001512,53.2162,150.239,93.9597,160.0838,3,0,3.4669051,-4.5123582,5.7459664,starlink_labels_53.2,53.2,53.2,3,33
890,2025-04-10 00:00:00,sat4216.txt,22076AN,22,76,AN,6917.8592,0.0001385,53.2167,140.2015,87.3375,121.7265,3,0,2.4615209,-4.1477828,7.0249104,starlink_labels_53.2,53.2,53.2,3,33
891,2025-04-10 00:00:00,sat4217.txt,22076P,22,76,P,6917.8759,0.0001279,53.2153,149.9244,89.9151,144.34894,3,0,3.6050308,-4.2123322,6.1727557,starlink_labels_53.2,53.2,53.2,3,33
892,2025-04-10 00:00:00,sat4218.txt,22076AR,22,76,AR,6917.8916,0.0001314,53.2166,140.0038,88.4741,240.75196,3,0,1.8402067,-6.0431905,5.5481791,starlink_labels_53.2,53.2,53.2,3,33
893,2025-04-10 00:00:00,sat4253.txt,22076U,22,76,U,6917.8539,0.0001477,53.2169,150.2078,89.7654,124.29448,3,0,3.7229052,-4.1785421,6.6397123,starlink_labels_53.2,53.2,53.2,3,33
902,2025-04-10 00:00:00,sat4262.txt,22076AF,22,76,AF,6917.897,0.000132,53.2167,140.1653,94.5676,74.474074,3,0,2.4290457,-4.5563574,7.9233084,starlink_labels_53.2,53.2,53.2,3,33
905,2025-04-10 00:00:00,sat4265.txt,22076AB,22,76,AB,6917.8871,0.0001639,53.2151,140.398,93.8473,355.07089,3,0,2.0772312,-6.0916924,7.9611964,starlink_labels_53.2,53.2,53.2,3,33
916,2025-04-10 00:00:00,sat4277.txt,22076Z,22,76,Z,6917.9014,0.0001671,53.2159,140.382,88.581,340.31455,3,0,1.9827349,-6.2850375,7.5850434,starlink_labels_53.2,53.2,53.2,3,33
918,2025-04-10 00:00:00,sat4279.txt,22076AJ,22,76,AJ,6917.8717,0.0001347,53.2156,140.2787,96.9387,252.06541,3,0,1.9320114,-6.260108,5.8146987,starlink_labels_53.2,53.2,53.2,3,33
920,2025-04-10 00:00:00,sat4281.txt,22076AH,22,76,AH,6917.8673,0.0001416,53.2166,140.1851,86.1203,102.94921,3,0,2.4902914,-4.1832681,7.5173812,starlink_labels_53.2,53.2,53.2,3,33
921,2025-04-10 00:00:00,sat4282.txt,22076AK,22,76,AK,6917.8754,0.0001351,53.2165,140.2183,90.2669,138.7889,3,0,2.4218633,-3.9933286,6.5125899,starlink_labels_53.2,53.2,53.2,3,33
922,2025-04-10 00:00:00,sat4283.txt,22076AG,22,76,AG,6917.8637,0.0001541,53.2161,140.4131,86.7288,22.206473,3,0,2.3893518,-5.677218,8.1279402,starlink_labels_53.2,53.2,53.2,3,33
923,2025-04-10 00:00:00,sat4284.txt,22076AP,22,76,AP,6917.9075,0.0001575,53.2156,139.9774,83.1678,225.99222,3,0,1.9167266,-5.7552447,5.2048903,starlink_labels_53.2,53.2,53.2,3,33
926,2025-04-10 00:00:00,sat4287.txt,22076AL,22,76,AL,6917.854,0.0001564,53.2172,140.4469,83.4632,65.446401,3,0,2.5517282,-4.8201537,8.1508093,starlink_labels_53.2,53.2,53.2,3,33
928,2025-04-10 00:00:00,sat4289.txt,22076AQ,22,76,AQ,6917.8934,0.0001161,53.2152,139.9711,98.5745,190.60915,3,0,2.1144555,-5.1871204,5.3888755,starlink_labels_53.2,53.2,53.2,3,33
399,2025-04-10 00:00:00,sat3663.txt,22025W,22,25,W,6863.8151,0.0006106,53.2127,82.7912,95.029,156.94321,4,0,-2.6469479,1.2702339,5.9260859,starlink_labels_53.2,53.2,53.2,4,34
512,2025-04-10 00:00:00,sat3809.txt,22062X,22,62,X,6917.8781,0.0001422,53.216,80.6866,88.2672,350.472,4,0,-4.9751091,1.2896718,6.5260663,starlink_labels_53.2,53.2,53.2,4,34
697,2025-04-10 00:00:00,sat4010.txt,22062AJ,22,62,AJ,6917.8818,0.0001531,53.2173,80.5216,102.2234,136.63635,4,0,-2.5103743,1.8037213,6.3575568,starlink_labels_53.2,53.2,53.2,4,34
795,2025-04-10 00:00:00,sat4112.txt,22062AH,22,62,AH,6917.8778,0.0001341,53.2162,81.1872,90.6166,222.5858,4,0,-3.2969019,0.99262762,4.6688185,starlink_labels_53.2,53.2,53.2,4,34
807,2025-04-10 00:00:00,sat4126.txt,22062AP,22,62,AP,6917.9084,0.0001559,53.2159,80.9338,81.4339,297.1351,4,0,-4.4360552,0.98950839,5.1271081,starlink_labels_53.2,53.2,53.2,4,34
860,2025-04-10 00:00:00,sat4184.txt,22062Y,22,62,Y,6917.8857,0.0001618,53.2168,80.6535,85.624,313.11167,4,0,-4.8060594,1.0341946,5.5870252,starlink_labels_53.2,53.2,53.2,4,34
865,2025-04-10 00:00:00,sat4189.txt,22062Z,22,62,Z,6917.8639,0.0001978,53.2159,80.4056,83.3441,50.288235,4,0,-4.2060089,1.6057668,7.4137712,starlink_labels_53.2,53.2,53.2,4,34
867,2025-04-10 00:00:00,sat4191.txt,22062AG,22,62,AG,6917.8703,0.0001536,53.2164,80.4722,95.621,83.28648,4,0,-3.3231404,1.7365617,7.4860759,starlink_labels_53.2,53.2,53.2,4,34
870,2025-04-10 00:00:00,sat4195.txt,22062AS,22,62,AS,6917.8878,0.0001532,53.2157,80.621,89.7713,268.98265,4,0,-4.277317,1.1018014,4.9277492,starlink_labels_53.2,53.2,53.2,4,34
871,2025-04-10 00:00:00,sat4196.txt,22062AF,22,62,AF,6917.8866,0.00012,53.2151,80.5064,83.3086,135.56883,4,0,-2.5837302,1.635923,6.8288331,starlink_labels_53.2,53.2,53.2,4,34
872,2025-04-10 00:00:00,sat4197.txt,22062V,22,62,V,6917.9008,0.0001372,53.2167,80.668,71.5495,347.21672,4,0,-4.9343991,1.234368,5.9819841,starlink_labels_53.2,53.2,53.2,4,34
873,2025-04-10 00:00:00,sat4198.txt,22062AE,22,62,AE,6917.8865,0.0001441,53.2157,80.4665,80.6146,58.265843,4,0,-4.2434692,1.5532253,7.6452432,starlink_labels_53.2,53.2,53.2,4,34
874,2025-04-10 00:00:00,sat4199.txt,22062AD,22,62,AD,6917.8602,0.0001488,53.2158,80.4905,89.217,109.70365,4,0,-2.8486712,1.7740786,7.3132272,starlink_labels_53.2,53.2,53.2,4,34
876,2025-04-10 00:00:00,sat4201.txt,22062AC,22,62,AC,6917.8083,0.0001382,53.2153,80.4674,89.7608,23.87881,4,0,-4.7061782,1.4191402,7.2000465,starlink_labels_53.2,53.2,53.2,4,34
878,2025-04-10 00:00:00,sat4204.txt,22062AA,22,62,AA,6917.8975,0.0001188,53.2159,81.0004,77.0382,21.475884,4,0,-4.7979426,1.2888944,7.0364537,starlink_labels_53.2,53.2,53.2,4,34
883,2025-04-10 00:00:00,sat4209.txt,22062AB,22,62,AB,6917.9061,0.0001344,53.2165,80.4559,90.793,68.083087,4,0,-3.8673773,1.8520551,7.6193676,starlink_labels_53.2,53.2,53.2,4,34
901,2025-04-10 00:00:00,sat4261.txt,22062AQ,22,62,AQ,6917.7564,0.0001315,53.2174,81.2113,84.3469,234.0551,4,0,-3.3122549,1.0387396,4.6491461,starlink_labels_53.2,53.2,53.2,4,34
907,2025-04-10 00:00:00,sat4267.txt,22062AL,22,62,AL,6917.8569,0.0001403,53.2162,80.5362,103.4319,155.42089,4,0,-2.3866532,1.615518,5.8182197,starlink_labels_53.2,53.2,53.2,4,34
910,2025-04-10 00:00:00,sat4270.txt,22062AK,22,62,AK,6917.8547,0.000132,53.2166,80.5551,83.1134,195.7081,4,0,-2.661535,1.4939367,5.3497577,starlink_labels_53.2,53.2,53.2,4,34
912,2025-04-10 00:00:00,sat4272.txt,22062AN,22,62,AN,6917.8613,0.0001461,53.217,81.1655,85.6516,212.77954,4,0,-2.9187207,1.1890359,5.0163965,starlink_labels_53.2,53.2,53.2,4,34
913,2025-04-10 00:00:00,sat4274.txt,22062AM,22,62,AM,6917.8663,0.0001512,53.217,80.6033,90.4694,248.3144,4,0,-3.8639853,1.1956208,4.7291393,starlink_labels_53.2,53.2,53.2,4,34
1406,2025-04-10 00:00:00,sat5399.txt,22175AG,22,175,AG,6917.8812,0.0001552,53.2157,85.2504,81.2207,350.31171,4,0,-4.7867832,0.51828003,6.4711766,starlink_labels_53.2,53.2,53.2,4,34
1407,2025-04-10 00:00:00,sat5408.txt,22175BE,22,175,BE,6917.888,0.000145,53.2164,80.1937,100.3569,18.716531,4,0,-4.5900679,1.5339254,7.3644738,starlink_labels_53.2,53.2,53.2,4,34
1408,2025-04-10 00:00:00,sat5410.txt,22175BB,22,175,BB,6917.8513,0.0001493,53.2162,85.1137,89.3132,102.34171,4,0,-2.7894962,1.0993938,7.4486647,starlink_labels_53.2,53.2,53.2,4,34
1409,2025-04-10 00:00:00,sat5412.txt,22175BA,22,175,BA,6917.7503,0.0001268,53.2174,85.0914,85.2685,126.374,4,0,-2.6121123,1.1052191,7.0592799,starlink_labels_53.2,53.2,53.2,4,34
1411,2025-04-10 00:00:00,sat5414.txt,22175BD,22,175,BD,6917.8671,0.0001269,53.2162,85.0672,96.3126,135.34592,4,0,-2.2990141,1.0523212,6.4791398,starlink_labels_53.2,53.2,53.2,4,34
1412,2025-04-10 00:00:00,sat5415.txt,22175AQ,22,175,AQ,6917.7846,0.0001307,53.2155,85.1826,56.0045,75.489099,4,0,-4.1372175,0.82697713,7.6888652,starlink_labels_53.2,53.2,53.2,4,34
1413,2025-04-10 00:00:00,sat5417.txt,22175AZ,22,175,AZ,6917.8724,0.0001477,53.2161,85.1588,91.5359,60.092871,4,0,-3.809124,0.96084571,7.8265214,starlink_labels_53.2,53.2,53.2,4,34
1416,2025-04-10 00:00:00,sat5422.txt,22175AY,22,175,AY,6917.8604,0.0001873,53.2203,85.0435,96.41,155.27488,4,0,-2.3185015,1.0608683,6.0506163,starlink_labels_53.2,53.2,53.2,4,34
1417,2025-04-10 00:00:00,sat5424.txt,22175BF,22,175,BF,6917.8072,0.0001624,53.2171,81.2341,105.1499,227.91679,4,0,-3.6307974,0.79245341,4.6739664,starlink_labels_53.2,53.2,53.2,4,34
1418,2025-04-10 00:00:00,sat5425.txt,22175AK,22,175,AK,6917.8824,0.0001757,53.2171,85.2965,86.7148,304.76736,4,0,-4.5489445,0.4078877,5.5622139,starlink_labels_53.2,53.2,53.2,4,34
1426,2025-04-10 00:00:00,sat5436.txt,22175AP,22,175,AP,6917.8749,0.0001495,53.2173,85.227,82.7672,8.7752133,4,0,-4.7271819,0.43700507,6.9148884,starlink_labels_53.2,53.2,53.2,4,34
1427,2025-04-10 00:00:00,sat5439.txt,22175AB,22,175,AB,6917.8711,0.0001391,53.2166,85.615,92.7988,278.45643,4,0,-4.2722149,0.20934767,5.1728067,starlink_labels_53.2,53.2,53.2,4,34
1431,2025-04-10 00:00:00,sat5443.txt,22175Z,22,175,Z,6917.8893,0.0001652,53.2203,85.6353,101.4251,249.80583,4,0,-3.9095914,0.35193184,4.9163575,starlink_labels_53.2,53.2,53.2,4,34
1432,2025-04-10 00:00:00,sat5444.txt,22175L,22,175,L,6917.8958,0.0001466,53.216,85.8462,92.5719,73.368996,4,0,-3.2798748,0.9361648,7.9178042,starlink_labels_53.2,53.2,53.2,4,34
1433,2025-04-10 00:00:00,sat5445.txt,22175AJ,22,175,AJ,6917.9015,0.0001467,53.2159,85.2048,90.4303,21.114155,4,0,-4.4907455,0.67179924,7.390954,starlink_labels_53.2,53.2,53.2,4,34
1435,2025-04-10 00:00:00,sat5447.txt,22175X,22,175,X,6917.8534,0.0001451,53.2172,85.9812,90.3964,220.58908,4,0,-2.9117281,0.60925984,4.8438168,starlink_labels_53.2,53.2,53.2,4,34
1436,2025-04-10 00:00:00,sat5448.txt,22175N,22,175,N,6917.8289,0.0001466,53.2148,85.7293,91.3973,179.77477,4,0,-2.3278959,0.8903743,5.6159987,starlink_labels_53.2,53.2,53.2,4,34
1437,2025-04-10 00:00:00,sat5449.txt,22175Y,22,175,Y,6917.8915,0.0001609,53.2186,85.2713,96.7653,314.7104,4,0,-4.7396207,0.44084734,5.9179702,starlink_labels_53.2,53.2,53.2,4,34
1438,2025-04-10 00:00:00,sat5450.txt,22175W,22,175,W,6917.8854,0.0001643,53.2187,85.9594,88.0157,242.98933,4,0,-3.366277,0.17598736,4.8120985,starlink_labels_53.2,53.2,53.2,4,34
1440,2025-04-10 00:00:00,sat5452.txt,22175Q,22,175,Q,6917.8723,0.000159,53.2177,86.005,87.4872,203.53232,4,0,-2.6211915,0.54345685,5.2343011,starlink_labels_53.2,53.2,53.2,4,34
1442,2025-04-10 00:00:00,sat5454.txt,22175S,22,175,S,6917.8781,0.0001423,53.2166,85.1455,92.7894,78.837798,4,0,-3.1189864,1.0780973,7.8545046,starlink_labels_53.2,53.2,53.2,4,34
432,2025-04-10 00:00:00,sat3724.txt,22041AW,22,41,AW,6917.8674,0.0001367,53.2158,155.0728,90.2363,196.42557,5,0,4.3055305,-4.9560657,4.897264,starlink_labels_53.2,53.2,53.2,5,35
449,2025-04-10 00:00:00,sat3742.txt,22041AU,22,41,AU,6917.8846,0.0001395,53.2167,154.9831,82.8326,223.81713,5,0,4.3600159,-5.3805761,5.0964909,starlink_labels_53.2,53.2,53.2,5,35
457,2025-04-10 00:00:00,sat3751.txt,22041AE,22,41,AE,6917.9065,0.0001859,53.2184,155.0505,92.3662,294.22047,5,0,5.0279551,-6.060246,5.9405208,starlink_labels_53.2,53.2,53.2,5,35
461,2025-04-10 00:00:00,sat3755.txt,22041AY,22,41,AY,6917.9283,0.000153,53.2163,153.2321,91.3721,256.45335,5,0,4.3356709,-6.2774448,5.6478658,starlink_labels_53.2,53.2,53.2,5,35
469,2025-04-10 00:00:00,sat3764.txt,22041V,22,41,V,6917.8824,0.0001373,53.216,163.2218,82.8369,250.01361,5,0,5.7851038,-5.1819825,4.8907928,starlink_labels_53.2,53.2,53.2,5,35
471,2025-04-10 00:00:00,sat3766.txt,22041AM,22,41,AM,6917.8986,0.0001487,53.2161,155.2505,91.4407,175.05967,5,0,4.1652985,-4.5133982,5.2320867,starlink_labels_53.2,53.2,53.2,5,35
474,2025-04-10 00:00:00,sat3769.txt,22041AR,22,41,AR,6917.867,0.0001521,53.2163,155.0012,86.8765,239.80643,5,0,4.5930557,-5.864697,5.1219835,starlink_labels_53.2,53.2,53.2,5,35
480,2025-04-10 00:00:00,sat3775.txt,22041AA,22,41,AA,6917.9057,0.0002243,53.2174,163.2076,101.3924,211.4234,5,0,5.4924641,-5.0179148,4.8611627,starlink_labels_53.2,53.2,53.2,5,35
487,2025-04-10 00:00:00,sat3782.txt,22041N,22,41,N,6917.9056,0.0001298,53.2161,153.612,84.1536,258.23094,5,0,4.5317903,-6.1219044,5.4301491,starlink_labels_53.2,53.2,53.2,5,35
488,2025-04-10 00:00:00,sat3783.txt,22041X,22,41,X,6917.7423,0.0002301,53.217,155.0349,48.6484,318.13501,5,0,4.9798641,-6.1762042,5.7478719,starlink_labels_53.2,53.2,53.2,5,35
522,2025-04-10 00:00:00,sat3822.txt,22041AC,22,41,AC,6917.8824,0.0001339,53.2154,163.2388,89.8633,262.97537,5,0,5.8630748,-5.5707531,5.2653918,starlink_labels_53.2,53.2,53.2,5,35
909,2025-04-10 00:00:00,sat4269.txt,22076G,22,76,G,6917.9284,0.0001387,53.2154,159.9508,85.1059,168.86987,5,0,4.6744852,-3.9852734,5.1506348,starlink_labels_53.2,53.2,53.2,5,35
